epoch,lr,train_loss,val_loss,train_acc@1,train_acc@5,val_acc@1,val_acc@5
0.0,0.0003,6.5291163675413335,6.480588388821597,"tensor(0.3901, device='cuda:0')","tensor(1.5391, device='cuda:0')","tensor(1.5966, device='cuda:0')","tensor(4.5203, device='cuda:0')"
1.0,0.0003,6.418722743197424,6.337495811473446,"tensor(1.9353, device='cuda:0')","tensor(5.6161, device='cuda:0')","tensor(4.4888, device='cuda:0')","tensor(11.3853, device='cuda:0')"
16.0,0.0003,3.775714023630967,3.9686709451023447,27.177416980687706,50.78437794394724,24.229655743834385,46.080201800050574
17.0,0.0003,3.7245279199606514,3.933515497833584,27.72664713848328,51.50325306170513,24.243987731491842,46.315246372527426
18.0,0.0003,3.6822961938869714,3.9061271597322382,28.250485751295336,52.03297956900612,24.60228738542319,46.57608851850141
19.0,0.0003,3.642058052322632,3.8747478713582497,28.63246290626472,52.52921867640132,24.914724686920284,47.0175136842038
20.0,0.0003,3.6046887957931855,3.8461771237968767,29.026399846914742,53.08764866933585,25.573996043278385,47.41594290552236
21.0,0.0003,3.5718260887260995,3.8233197124511378,29.46357601271785,53.599159503061706,25.7087167143996,47.863100865675406
22.0,0.0003,3.5431418997243056,3.801410566702218,29.766618582195008,53.98904851625059,25.849170176909823,48.27012928020077
23.0,0.0003,3.508103547823974,3.7790032300548084,30.293401142251533,54.49227949835139,26.25333218721182,48.64562730818981
24.0,0.0003,3.4858230478742245,3.759133557924507,30.486413683466793,54.80636186999529,26.42244962120991,48.73161922494963
25.0,0.0003,3.4564250937285315,3.745412418013826,30.847967204427697,55.18410710080075,26.62596382497357,49.041190135344685
26.0,0.0003,3.4356274251043937,3.7270797940239806,31.170881417804992,55.48880564060292,26.72055493647102,49.302032274320624
27.0,0.0003,3.414844086076985,3.7094042570096804,31.45331635657089,55.76424870466321,26.995729068571638,49.749190250000574
28.0,0.0003,3.3941205255950444,3.6969233125334613,31.664360574658502,56.112554463024026,27.33683033838561,49.766388623292855
29.0,0.0003,3.374745893972525,3.680315402127688,31.90447627178521,56.36812588318417,27.382692690929208,50.07309313340094
30.0,0.0003,3.356499032709209,3.6696646720000974,32.14624793923693,56.67466439001413,27.591939689908937,50.004299599227664
31.0,0.0003,3.337155040850125,3.6600952979796464,32.39574746820537,56.97273904851625,27.583340501294597,50.36259925315901
32.0,0.0003,3.3209746035550265,3.656874864520404,32.749205134243994,57.22095060056524,27.75245793911974,50.39412961563958
33.0,0.0003,3.3064191320624152,3.6356370426923927,32.81047603626943,57.438250706547336,27.94164015522594,50.52311750083899
34.0,0.0003,3.29360363189196,3.624265831519435,33.0579516015073,57.688670219029675,28.13368876473042,50.895749131602706
35.0,0.0003,3.2809632702138813,3.6148560931335623,33.23606040979745,57.71185380357984,28.30280620179015,51.0390689983363
36.0,0.0003,3.2640618418277123,3.611899889232703,33.41453721149317,58.08757507065474,28.434660475686037,51.33717430277232
37.0,0.0003,3.2525802101664425,3.5979451027023663,33.6025818417334,58.26273993170042,28.16521913344361,51.282712764019955
38.0,0.0003,3.239695079698352,3.5832351726380867,33.78860250824305,58.43919276966557,28.60377791198036,51.626680431059256
39.0,0.0003,3.2298091869560883,3.582932611103196,33.85723327837965,58.602397845030616,28.623842693323063,51.712672340821044
40.0,0.0003,3.2192597167423407,3.5725987401419883,34.08354922279793,58.77553874234574,28.86175366619623,51.68974116772023
41.0,0.0003,3.205700265591964,3.5639181860603037,34.32679286387188,58.96523934291098,28.884684840827862,51.84166022142799
42.0,0.0003,3.1949918249896605,3.552224156650628,34.39726360103627,59.11666862929816,29.02513830333809,52.116834348061396
43.0,0.0003,3.190257814039445,3.550420967721432,34.51410150730099,59.27343382006595,29.323243616302967,52.07957118566296
44.0,0.0003,3.177131766370036,3.5358415939953662,34.68282648374941,59.436822892133776,29.366239573917472,52.199959869126715
45.0,0.0003,3.1641459973196464,3.5335312704127366,34.855415390956196,59.53618111163448,29.555421790789083,52.326081347041125
45.0,0.0003,3.1578468842939897,3.5338533815057027,34.93876589731512,59.79690443947244,29.202854930542983,52.28595179058834
46.0,0.0003,3.1483697476838484,3.525424606936008,35.17041774611399,59.90767045454545,29.5697537753849,52.4464700359721
47.0,0.0003,3.1408048770476,3.51562009170862,35.22948068770608,60.00813265426284,29.489494655371963,52.31174936485088
48.0,0.0003,3.1330555100178192,3.517847510719797,35.3770460433349,60.10509891662741,29.776134374077657,52.34901253031096
49.0,0.0003,3.1235031574557426,3.5142034662796005,35.45322067828545,60.251560292039564,29.584085759980717,52.58978989723847
50.0,0.0003,3.1124868733782955,3.5037403521924717,35.598946066886484,60.463340496938294,29.80766474355626,52.793304100236725
51.0,0.0003,3.111741986130972,3.502521416523644,35.67880063589261,60.46794041450777,29.873591882035026,52.92229197461105
52.0,0.0003,3.1026982489027506,3.496833781437195,35.80502237399906,60.58073039331135,29.922320637927236,52.853498441203186
53.0,0.0003,3.0947962721956266,3.495016321303678,35.97816327131418,60.70290420395666,29.93378622147067,52.94235675518834
54.0,0.0003,3.0856506492077487,3.4864720717394118,36.06482571832313,60.8565414507772,30.105770057286552,53.071344624095445
55.0,0.0003,3.0797298383555547,3.4871335663457725,36.08524935233161,60.899412682524726,29.956717400038702,53.03694785739152
56.0,0.0003,3.074320858961223,3.4739115202174395,36.17724770372115,61.03557024258125,30.421073750541755,53.326453980211234
57.0,0.0003,3.0683609181510576,3.4721247410772182,36.40742757889779,61.17743170042393,30.317883453491607,53.32932038137296
58.0,0.0003,3.063460231669602,3.4656509436372462,36.410187529439476,61.21625500471031,30.43540573819921,53.472640242639336
59.0,0.0003,3.0559317649000386,3.4614398979233814,36.60853597503533,61.31046131653321,30.11723565088967,53.50130421489261
60.0,0.0003,3.0495423163887017,3.4551801536158875,36.67992669571361,61.48507418747056,30.40960816776373,53.62455929711251
61.0,0.0003,3.0483102672121403,3.4568825060220916,36.67643075836081,61.46833048751766,30.607389572484273,53.72774959022626
62.0,0.0003,3.037027044448996,3.4537114970343104,36.82326012717852,61.64441533207725,30.627454353826973,53.658956056818404
63.0,0.0003,3.0341629362083866,3.4481662171115315,36.90863459726802,61.71562205605276,30.418207354081837,53.91979820902501
64.0,0.0003,3.0314879600472797,3.4476890899037014,36.89023492699011,61.71470207253886,30.607389573249684,53.81374151551495
65.0,0.0003,3.0222570856842745,3.4419569909242864,37.09207930993877,61.91157854451248,30.813770174238673,53.83953908901208
66.0,0.0003,3.01952300226694,3.440125819750855,37.08398345501649,61.9518738224211,30.724911861893684,53.76214636239741
67.0,0.0003,3.014040683835282,3.4382387814327835,37.259884302873296,62.03025641780499,30.885430104106447,53.879668647870425
68.0,0.0003,3.011286393011509,3.432742251470178,37.19438147668394,62.09207930993877,30.865365323529158,53.899733423745914
69.0,0.0003,3.0045217821972017,3.4228773588886416,37.405793688177106,62.170645902025434,31.037349155517983,54.11757961757261
70.0,0.0003,2.9997403882215785,3.4337502784774383,37.44848092322186,62.253628414978806,30.681915901108198,54.097514830762684
71.0,0.0003,2.991960579361828,3.4166475105569933,37.520791627414035,62.355746585021194,31.169203432475513,54.48734486193609
72.0,0.0003,2.989828762893569,3.415300042992744,37.635973563353744,62.426217322185586,30.991486800678153,54.44721530231232
73.0,0.0003,2.989833216256148,3.414207065430396,37.57764660857278,62.390337965143665,31.080345115428717,54.26663226705701
74.0,0.0003,2.9817184908907763,3.4093678256940305,37.72760392133773,62.5369833372586,31.28099292120164,54.49021125916141
75.0,0.0003,2.973297448805128,3.409626324759662,37.79770666509656,62.705892310409794,31.037349156283394,54.29529623931028
76.0,0.0003,2.9738143739754217,3.4039246606120144,37.94288006358926,62.65915714790391,31.381316824088103,54.48734485340722
77.0,0.0003,2.9693879916091825,3.39592173903404,37.83487399905794,62.672220913801226,31.501705507551858,54.73958781776491
78.0,0.0003,2.9662533603183965,3.3995301445813846,38.014638777673106,62.77415508714084,31.315389684078518,54.5446727994446
79.0,0.0003,2.960652678348633,3.3960384813299367,38.08510951483749,62.913072597739045,31.44151116428916,54.619199128833934
80.0,0.0003,2.957785335117166,3.393545396221293,38.10645313235987,62.94306406029204,31.55616705330226,54.945968410990446
81.0,0.0003,2.9524874321649617,3.3891617403083165,38.212251236457845,63.06063795336787,31.48450712113825,54.79691575997522
82.0,0.0003,2.9489543623257184,3.3922370909127384,38.23653880122468,63.04794218087612,31.57909823033947,54.65072950224893
83.0,0.0003,2.946142193623101,3.3821378700108617,38.316209373528025,63.15797220913801,31.573365438185046,54.825579725995865
84.0,0.0003,2.9401200255076385,3.3811815568797816,38.33902496467263,63.20838730569948,31.710952503469944,55.215409748640404
85.0,0.0003,2.9373792298155688,3.385126743899729,38.39348798869524,63.25033855393311,31.67942213399134,54.87144208466275
86.0,0.0003,2.9319700296341784,3.377729530595805,38.56478891898257,63.26469029674988,31.842806773538776,55.16381460011533
87.0,0.0003,2.9342842254782417,3.377479513626324,38.541973327837965,63.27297014837494,31.788345229319194,54.819846937012436
88.0,0.0003,2.924272909514813,3.3651341342261762,38.608580134243994,63.534061469618464,31.791211627309934,55.20394416673714
88.0,0.0003,2.923862469628685,3.358621672997352,38.719346149317005,63.50811793452662,32.381689454961986,55.26700490416352
89.0,0.0003,2.9201465863637965,3.3587359707698634,38.697450541686294,63.53222150259067,32.341559890745756,55.14948261945592
90.0,0.0003,2.916830680418621,3.3552728091279374,38.73112193829487,63.617963966085725,32.09218333750014,55.206810565493285
91.0,0.0003,2.9170833019731863,3.3543647029938595,38.727442004239286,63.55264513659915,32.22403760680356,55.178146590943776
92.0,0.0003,2.9112141924088597,3.350872156506376,38.97252561234102,63.71566621526142,32.20970562220775,55.50491587845816
93.0,0.0003,2.910089027864777,3.348610811044628,38.856055699481864,63.71603420866698,32.2985639361929,55.424656752321944
94.0,0.0003,2.906239646086421,3.347797946329631,38.9243184762129,63.7933128238342,32.355891880699446,55.65110212842101
95.0,0.0003,2.9038165426456417,3.342347166382218,38.99018929580782,63.83544806877061,32.42181901688198,55.69123169657363
96.0,0.0003,2.8985125630518427,3.3368313627305644,39.094515426283564,63.91033472680169,32.44761659344075,55.48485108935201
97.0,0.0003,2.895412591117988,3.339543000595292,39.08089967027791,63.92542245642958,32.717057931090714,55.60523977981381
98.0,0.0003,2.8932930639314582,3.3402670738084517,39.18706576778144,63.95210197833255,32.54507409527483,55.54504543108389
99.0,0.0003,2.8891372567238363,3.3356502610702834,39.31917540037683,63.99221325953839,32.36162467285387,55.880413911914424
100.0,0.0003,2.8874578187334268,3.3370206650116616,39.15707430522845,64.00656500235516,32.59093644934925,55.78868919523673
101.0,0.0003,2.881797906030645,3.3333393783346814,39.31475947951013,64.1197229745643,32.56800527231204,55.58517499070765
102.0,0.0003,2.8803313091235854,3.328232021286956,39.310895548751766,64.24042481158737,32.59666924533072,55.72562846327756
103.0,0.0003,2.8832344466428177,3.3284916535020304,39.35450276731041,64.17050606453132,32.58807005671638,55.854616338417294
104.0,0.0003,2.8765220087314627,3.328674492970082,39.47630858455017,64.15523433820066,32.6568635870626,55.831685160614676
105.0,0.0003,2.8746447742294152,3.3218301925319667,39.54052343382006,64.25974446537919,32.711325136640056,55.92340987335598
106.0,0.0003,2.870451174476379,3.322060817160084,39.5701469029675,64.34806288271314,32.79731705416529,55.70269728394412
107.0,0.0003,2.8653976444472584,3.320208071616748,39.56168305463966,64.34291097503532,32.87757617647446,55.95207383554957
108.0,0.0003,2.8657231316272234,3.3189950917379245,39.58817857983985,64.47557259773905,32.90910654289142,55.88328030837434
109.0,0.0003,2.864436397842232,3.3223574904251216,39.58799458313707,64.44300518134715,32.590936452410894,55.78009000902796
110.0,0.0003,2.863168005723185,3.3150740308439306,39.65552137305699,64.43086139896373,32.88617536891586,56.035199365143754
111.0,0.0003,2.8582666276818562,3.313505310701593,39.71127237399906,64.55653114696185,32.90337374767535,56.02946656763145
112.0,0.0003,2.857953017688954,3.3124130740430733,39.75340761893547,64.52101978332549,32.66259638304408,55.97500501335219
113.0,0.0003,2.85138467960744,3.3072817447989404,39.866197597739045,64.64797750824306,32.93490411945019,56.10972568294258
114.0,0.0003,2.85002715044071,3.306136085669514,39.91219677343382,64.68109691474329,32.986499270271494,56.11259208169873
115.0,0.0003,2.844448067588285,3.307484118646701,39.891037152614224,64.80455870230806,33.33619973252686,56.287442320972566
116.0,0.0003,2.8453951521521743,3.305656181374212,39.959667922750825,64.76518340791333,32.851778598384875,56.23871356508036
117.0,0.0003,2.8438083357930015,3.3080295584052632,39.95929992934526,64.7399758596326,32.98076647505543,56.35336944862624
118.0,0.0003,2.836272615112901,3.305058413101062,40.082761716910035,64.83786210551106,32.94350331265699,56.10112649979546
119.0,0.0003,2.8390443947761064,3.298277697108162,39.96831576778144,64.82351036269431,33.19861266494573,56.15845444583283
120.0,0.0003,2.836968874403513,3.2932012936355948,40.032898610456904,64.80934261658031,33.11548714770746,56.41929658327795
121.0,0.0003,2.8367655734324084,3.299156968426232,40.13004886952426,64.9026289448893,33.15848310619672,56.247312756756344
122.0,0.0003,2.8319773388762437,3.2949798481788397,40.13575276731041,64.87613341968913,33.178547883603024,56.56548284800228
123.0,0.0003,2.830549310357628,3.2936274403399777,40.178807995760714,64.96371585021197,33.22154384427917,56.419296593337634
124.0,0.0003,2.8276186475088947,3.287103727321946,40.31551754592558,65.02075482807348,33.05815920013927,56.336171072272315
125.0,0.0003,2.825750179353661,3.28773312573175,40.30502973386717,65.04835433349034,33.373462893394475,56.40783099437664
126.0,0.0003,2.8199801026679863,3.2937739286800785,40.393716144606685,65.15028850682995,33.22441024303532,56.47949093353869
127.0,0.0003,2.8203294735947586,3.2815650751377032,40.35378886010363,65.15268046396609,33.49385157915446,56.63427637823916
128.0,0.0003,2.8160777804540453,3.2893743825415998,40.44744318181818,65.18027996938295,33.24160862179482,56.46515894894287
129.0,0.0003,2.8141040472393604,3.287291688542102,40.447075188412626,65.19444771549693,33.49098518116372,56.56834924522761
130.0,0.0003,2.8144035019292843,3.2847672185494075,40.37586846443712,65.22039125058879,33.49098518039831,56.708802710034064
131.0,0.0003,2.80995943245324,3.277354464293257,40.52214584314649,65.2669424163919,33.499584372839706,56.72600109491685
131.0,0.0003,2.812004597188165,3.2825809297193427,40.51165803108808,65.25185468676402,33.32186774410399,56.76039785932455
132.0,0.0003,2.8055551704010533,3.2848328219906984,40.68719088553933,65.36703662270372,33.605641070942234,56.71453550371931
133.0,0.0003,2.8055137996678075,3.277631031061472,40.597400494583134,65.40457195007066,33.7059649745941,56.59414682102097
134.0,0.0003,2.801525341919779,3.2780066509185595,40.625919983513896,65.3865402731983,33.588442686059444,56.77759624650357
135.0,0.0003,2.80205158647141,3.273201739029137,40.64063971973622,65.50945007065474,33.62857224874485,56.82059220182184
136.0,0.0003,2.7990238211147083,3.2737507306074143,40.73576601507301,65.43971532030146,33.7604265195791,56.72600109262062
137.0,0.0003,2.791932078728516,3.27114614127006,40.7227022491757,65.52214584314649,33.79768968350835,57.06710236626164
138.0,0.0003,2.792898363456151,3.267477783396993,40.74606983042864,65.56814501884126,33.4709203982902,56.90085132566183
139.0,0.0003,2.7919096413278597,3.2670647483476545,40.825188412623646,65.6240800164861,33.64577063209682,56.932381695140435
140.0,0.0003,2.7895896522941537,3.2661688931643624,40.81635657089025,65.60660032972208,33.85215123002416,57.118697512490485
141.0,0.0003,2.7882913757594645,3.267110789738275,40.90154704427697,65.57164095619406,33.923811164484405,56.86072175597838
142.0,0.0003,2.785741794238493,3.2723326596183995,40.95159414743288,65.63033590438059,33.73462894531656,56.8664545589579
143.0,0.0003,2.787072690545081,3.26413451357905,40.9874735044748,65.57789684408856,34.02126866861472,57.1588270759413
144.0,0.0003,2.782188665288493,3.261265974358892,41.01396902967499,65.71239843382007,33.75469372665926,57.2276206008203
145.0,0.0003,2.781807442683967,3.266683016051074,41.047272432878,65.75177372821479,33.79768968274294,57.09576632845524
146.0,0.0003,2.7813240759113294,3.2612133169159163,40.96244995289685,65.73613400847857,33.981139105163905,57.144495082816626
147.0,0.0003,2.779334308233005,3.2567465892234315,41.008265131888834,65.74938177107866,33.938143146018575,57.08143434385942
148.0,0.0003,2.77208650611899,3.25737440938384,41.08259979981159,65.86916362458784,34.158855733899614,57.052770376307954
149.0,0.0003,2.7732712793507437,3.258287915319104,41.1203191238813,65.92785857277437,34.13019176088093,57.21902141614236
149.0,0.0003,2.772640832122968,3.2714878833484926,41.21176548516251,65.90504298162976,33.605641071707645,56.73173388936751
